"Step","Name: ppo_me_neg30p10 - Training/objective_proportion","Name: ppo_me_neg30p10 - Training/objective_proportion__MIN","Name: ppo_me_neg30p10 - Training/objective_proportion__MAX","Name: ppo_me_neg30p100 - Training/objective_proportion","Name: ppo_me_neg30p100 - Training/objective_proportion__MIN","Name: ppo_me_neg30p100 - Training/objective_proportion__MAX","Name: ppo_me30 - Training/objective_proportion","Name: ppo_me30 - Training/objective_proportion__MIN","Name: ppo_me30 - Training/objective_proportion__MAX"
"1369","0.052311435523114326","0.05036496350364963","0.054744525547445265","0.06107055961070564","0.04744525547445251","0.07080291970802922","0.04963503649635039","0.04087591240875912","0.06277372262773723"
"1370","0.05227327984439579","0.05032822757111596","0.05470459518599563","0.061026015074155164","0.04741064916119616","0.07075127644055437","0.04959883296863606","0.04084609773887673","0.06272793581327499"
"1371","0.05223517978620016","0.050291545189504364","0.05466472303206998","0.06098153547133143","0.047376093294460596","0.07069970845481052","0.04956268221574347","0.04081632653061224","0.06268221574344024"
"1372","0.052197135226996816","0.05025491624180625","0.054624908958485076","0.0609371206603545","0.047341587764020344","0.07064821558630738","0.04952658412235983","0.04078659868900218","0.06263656227239622"
"1373","0.052159146045608895","0.0502183406113537","0.05458515283842796","0.060892770499757436","0.04730713245997084","0.0705967976710335","0.04949053857350804","0.040756914119359534","0.06259097525473073"
"1374","0.052121212121212096","0.05018181818181817","0.05454545454545456","0.06084848484848488","0.04727272727272722","0.07054545454545456","0.04945454545454548","0.04072727272727273","0.06254545454545456"
"1375","0.05208333333333331","0.05014534883720929","0.054505813953488386","0.060804263565891505","0.04723837209302321","0.07049418604651164","0.04941860465116282","0.040697674418604654","0.06250000000000001"
"1376","0.0520455095618494","0.050108932461873625","0.05446623093681919","0.06076010651174054","0.0472040668119099","0.07044299201161948","0.04962478818687973","0.04139433551198257","0.06245461147421933"
"1377","0.052249637155297506","0.05007256894049345","0.054426705370101615","0.06071601354620227","0.04716981132075467","0.07039187227866475","0.04958877600387038","0.041364296081277216","0.06240928882438318"
"1378","0.052453468697123494","0.05003625815808555","0.054387237128353895","0.06067198452985259","0.047135605511239985","0.07034082668600437","0.04955281605027801","0.04133430021754895","0.06236403190717913"
"1379","0.05241545893719804","0.04999999999999998","0.054347826086956534","0.06086956521739135","0.04710144927536228","0.0702898550724638","0.04951690821256042","0.041304347826086954","0.06231884057971016"
"1380","0.052377504223992254","0.04996379435191888","0.05430847212165099","0.06106685976345647","0.04779145546705282","0.0702389572773353","0.049481052377504255","0.04127443881245474","0.06227371469949314"
"1381","0.05233960443801252","0.049927641099855265","0.05426917510853836","0.06102267245537873","0.047756874095513706","0.0701881331403763","0.049445248432223865","0.04124457308248914","0.06222865412445733"
"1382","0.05230175946011084","0.049891540130151825","0.0542299349240781","0.06097854904796341","0.04772234273318868","0.07013738250180769","0.04940949626416007","0.041214750542299346","0.062183658712942895"
"1383","0.05226396917148359","0.04985549132947975","0.05419075144508671","0.06093448940269754","0.047687861271676256","0.07008670520231217","0.04937379576107903","0.04118497109826589","0.06213872832369944"
"1384","0.05222623345367025","0.049819494584837525","0.05415162454873647","0.06089049338146815","0.04765342960288804","0.07003610108303251","0.04981949458483758","0.04187725631768952","0.06281588447653431"
"1385","0.05218855218855215","0.04978354978354976","0.05411255411255412","0.06084656084656089","0.047619047619047575","0.06998556998557001","0.04978354978354982","0.04184704184704184","0.06277056277056278"
"1386","0.05215092525835133","0.04974765681326602","0.054073540014419615","0.06080269166065853","0.04758471521268921","0.06993511175198272","0.04974765681326607","0.04181687094448449","0.06272530641672676"
"1387","0.052113352545629175","0.04971181556195963","0.054034582132564846","0.06075888568683962","0.04755043227665701","0.06988472622478388","0.04971181556195969","0.041786743515850135","0.06268011527377523"
"1388","0.052075833933285305","0.049676025917926546","0.05399568034557236","0.060715142788576947","0.047516198704103625","0.06983441324694026","0.0496760259179266","0.041756659467242614","0.06263498920086395"
"1389","0.052038369304556326","0.04964028776978415","0.053956834532374105","0.060671462829736254","0.04748201438848916","0.06978417266187052","0.04964028776978421","0.04172661870503597","0.06258992805755398"
"1390","0.052000958543014585","0.04960460100647014","0.05391804457225018","0.06062784567457469","0.04744787922358011","0.06973400431344358","0.049604601006470204","0.04169662113587347","0.06254493170381023"
"1391","0.051963601532567016","0.04956896551724135","0.05387931034482759","0.0605842911877395","0.04741379310344823","0.06968390804597703","0.049568965517241416","0.041666666666666664","0.06250000000000003"
"1392","0.0519262981574539","0.049533381191672624","0.05384063173007897","0.06101938262742287","0.04809763101220383","0.07035175879396986","0.049533381191672686","0.0416367552045944","0.062455132806891626"
"1393","0.05188904830224769","0.04949784791965564","0.05380200860832138","0.0612147297943568","0.048063127690100384","0.07101865136298423","0.049736967957914914","0.04160688665710187","0.06312769010043044"
"1394","0.051851851851851816","0.04946236559139782","0.053763440860215055","0.0611708482676225","0.0480286738351254","0.07096774193548389","0.04970131421744328","0.04157706093189965","0.06308243727598568"
"1395","0.052053486150907324","0.049426934097421174","0.05372492836676218","0.061127029608405","0.047994269340974165","0.07091690544412609","0.04966571155682908","0.04154727793696276","0.06303724928366765"
"1396","0.05201622524457167","0.049391553328561176","0.05368647100930566","0.06108327368169891","0.047959914101646337","0.07086614173228348","0.049630159866380384","0.041517537580529715","0.062992125984252"
"1397","0.05197901764425367","0.049356223175965636","0.0536480686695279","0.06103958035288511","0.047925608011444874","0.07081545064377684","0.04959465903671917","0.041487839771101584","0.06294706723891276"
"1398","0.05194186323564448","0.049320943531093606","0.05360972122944961","0.06099594948772937","0.04789135096497493","0.0707648320228735","0.049559208958780125","0.04145818441744104","0.0629020729092209"
"1399","0.05190476190476187","0.04928571428571425","0.053571428571428575","0.06095238095238098","0.047857142857142806","0.07071428571428573","0.04952380952380956","0.04142857142857144","0.06285714285714288"
"1400","0.051867713537949056","0.04925053533190575","0.05353319057815846","0.06090887461337144","0.047822983583154836","0.07066381156316918","0.049488460623364296","0.041399000713775884","0.06281227694503927"
"1401","0.05183071802187347","0.04921540656205418","0.05349500713266762","0.06110318592486927","0.048502139800285254","0.07061340941512127","0.04945316214931054","0.041369472182596304","0.06276747503566335"
"1402","0.05179377524352574","0.04918032786885243","0.05345687811831789","0.06105963411736757","0.0484675694939415","0.07056307911617964","0.0494179139938228","0.04133998574483251","0.06272273699215968"
"1403","0.05199430199430196","0.04985754985754983","0.053418803418803416","0.06101614434947772","0.04843304843304838","0.07051282051282054","0.04938271604938276","0.04131054131054132","0.0626780626780627"
"1404","0.051957295373665446","0.04982206405693947","0.05338078291814946","0.060972716488730754","0.048398576512455466","0.07046263345195732","0.049347568208778204","0.041281138790035594","0.06263345195729539"
"1405","0.05192034139402557","0.049786628733997126","0.05334281650071123","0.06092935040303465","0.048364153627311474","0.07041251778093885","0.04931247036510198","0.04125177809388336","0.06258890469416786"
"1406","0.051883439943141395","0.0497512437810945","0.0533049040511727","0.060886045960672854","0.048329779673063206","0.07036247334754799","0.04927742241175081","0.0412224591329069","0.06254442075337599"
"1407","0.05184659090909086","0.04971590909090907","0.05326704545454544","0.060842803030303066","0.048295454545454496","0.07031250000000001","0.04924242424242428","0.04119318181818182","0.06250000000000001"
"1408","0.052046368582919285","0.04968062455642297","0.05322924059616748","0.060799621480955794","0.04826117814052514","0.0702625975869411","0.04920747575112377","0.041163946061036204","0.062455642299503206"
"1409","0.05224586288416072","0.04964539007092196","0.053900709219858144","0.06075650118203313","0.048226950354609874","0.07021276595744681","0.049172576832151337","0.041134751773049656","0.06241134751773051"
"1410","0.052208835341365424","0.049610205527994305","0.05386250885896526","0.06071344200330738","0.048192771084337296","0.07016300496102056","0.04913772738010871","0.04110559886605246","0.06236711552090717"
"1411","0.052171860245514595","0.04957507082152972","0.05382436260623229","0.06067044381491976","0.04815864022662884","0.07011331444759207","0.04910292728989616","0.04107648725212466","0.06232294617563741"
"1412","0.05213493748525592","0.0495399858457183","0.053786270346779894","0.06086341118188254","0.048124557678697756","0.07006369426751592","0.04906817645671153","0.041047416843595204","0.06227883934890306"
"1413","0.05233380480905229","0.05021216407355018","0.05374823196605374","0.060820367751060846","0.048090523338048044","0.07001414427157002","0.04903347477604908","0.04101838755304103","0.06223479490806225"
"1414","0.05229681978798583","0.050176678445229654","0.05371024734982331","0.06077738515901063","0.04805653710247345","0.06996466431095406","0.049234393404004755","0.04098939929328623","0.0628975265017668"
"1415","0.05225988700564968","0.05014124293785308","0.05367231638418078","0.06073446327683618","0.04802259887005645","0.06991525423728813","0.04919962335216577","0.04096045197740114","0.06285310734463279"
"1416","0.05222300635144667","0.05010585744530696","0.05363443895553986","0.06069160197600567","0.04798870853916721","0.06986591390261114","0.04940014114326045","0.04163726182074807","0.0628087508821454"
"1417","0.05218617771509163","0.05007052186177713","0.05359661495063468","0.060648801128349805","0.04795486600846258","0.0698166431593794","0.049365303244005676","0.04160789844851905","0.06276445698166433"
"1418","0.05214940098661025","0.05003523608174769","0.05355884425651866","0.06060606060606063","0.047921071176885086","0.0697674418604651","0.04933051444679356","0.0415785764622974","0.0627202255109232"
"1419","0.052112676056337986","0.04999999999999998","0.053521126760563364","0.060563380281690164","0.04788732394366193","0.06971830985915492","0.049530516431924916","0.041549295774647894","0.06338028169014086"
"1420","0.05207600281491903","0.04996481351161152","0.05348346235045741","0.06052076002814921","0.04785362420830397","0.06966924700914848","0.049495660333098795","0.04152005629838143","0.06333567909922591"
"1421","0.05203938115330516","0.04992967651195497","0.053445850914205326","0.06047819971870607","0.04781997187060474","0.06962025316455696","0.04946085325832165","0.04149085794655416","0.06329113924050635"
"1422","0.052237057858983325","0.049894588896697095","0.05340829234012647","0.06043569922698525","0.04778636683063945","0.06957132817990161","0.049426095104239905","0.04146170063246663","0.06324666198172876"
"1423","0.05220037453183516","0.04985955056179773","0.05337078651685391","0.0603932584269663","0.047752808988764","0.06952247191011235","0.04939138576779029","0.04143258426966293","0.06320224719101125"
"1424","0.05216374269005843","0.04982456140350875","0.05333333333333331","0.06035087719298247","0.047719298245613995","0.0694736842105263","0.04935672514619887","0.04140350877192984","0.06315789473684212"
"1425","0.0521271622253389","0.04978962131837305","0.05329593267882186","0.0603085553997195","0.047685834502103744","0.06942496493688638","0.049322113136979935","0.041374474053295945","0.06311360448807855"
"1426","0.05209063302966593","0.049754730203223525","0.053258584442887155","0.06026629292221444","0.04765241765942532","0.06937631394533986","0.0492875496379351","0.041345480028030845","0.06306937631394535"
"1427","0.052287581699346365","0.04971988795518205","0.05392156862745089","0.06022408963585435","0.047619047619047575","0.06932773109243696","0.049253034547152234","0.04131652661064427","0.06302521008403363"
"1428","0.052484254723582875","0.049685094471658475","0.054583624912526156","0.060181945416375095","0.04758572428271514","0.06927921623512945","0.04921856776300446","0.04128761371588525","0.06298110566829952"
"1429","0.0524475524475524","0.049650349650349625","0.05454545454545446","0.06013986013986015","0.04755244755244751","0.06923076923076922","0.04918414918414921","0.04125874125874127","0.06293706293706294"
"1430","0.05264383880736078","0.04961565338923827","0.055206149545772104","0.060097833682739354","0.047519217330538044","0.0691823899371069","0.04938271604938275","0.04122990915443747","0.06359189378057303"
"1431","0.05260707635009307","0.049581005586592154","0.05516759776536304","0.06028864059590317","0.04748603351955303","0.06983240223463685","0.049348230912476754","0.041201117318435766","0.06354748603351956"
"1432","0.052570365201209536","0.04954640614096299","0.0551290997906489","0.06024656896952781","0.04745289602233073","0.06978367062107466","0.049546406140963055","0.04187020237264481","0.06350314026517796"
"1433","0.05253370525337048","0.04951185495118547","0.055090655509065466","0.060437006043700614","0.04741980474198043","0.06973500697350069","0.049511854951185534","0.04184100418410043","0.06345885634588565"
"1434","0.05249709639953538","0.04947735191637628","0.05505226480836228","0.060394889663182356","0.04738675958188149","0.06968641114982577","0.049477351916376346","0.04181184668989548","0.06341463414634148"
"1435","0.05292479108635093","0.05013927576601669","0.05571030640668515","0.06035283194057569","0.04735376044568241","0.06963788300835654","0.04944289693593318","0.041782729805013935","0.06337047353760447"
"1436","0.05288796102992341","0.05010438413361167","0.05567153792623513","0.0603108327534215","0.04732080723729989","0.069589422407794","0.0496404546508931","0.042449547668754355","0.06332637439109257"
"1437","0.05285118219749648","0.050069541029207215","0.05563282336578573","0.060268891979601315","0.0472878998609179","0.06954102920723226","0.049605934167825716","0.04242002781641169","0.06328233657858137"
"1438","0.05281445448227932","0.05003474635163306","0.05559416261292556","0.060227009497336136","0.047255038220986756","0.06949270326615704","0.04957146166319206","0.04239054899235581","0.06323835997220292"
"1439","0.052777777777777736","0.04999999999999998","0.055555555555555476","0.060185185185185196","0.04722222222222218","0.06944444444444443","0.049537037037037074","0.04236111111111112","0.06319444444444446"
"1440","0.05274115197779316","0.049965301873698804","0.0555170020818875","0.06014341892204489","0.0471894517696044","0.06939625260235946","0.04950266018968311","0.042331714087439284","0.06315058986814713"
"1441","0.05293573740175678","0.05062413314840498","0.05547850208044375","0.06010171058714749","0.04715672676837721","0.06934812760055477","0.049468331021729116","0.04230235783633843","0.06310679611650487"
"1442","0.05289905289905286","0.050589050589050576","0.05544005544005536","0.060060060060060066","0.04712404712404708","0.06930006930006928","0.049434049434049464","0.04227304227304228","0.06306306306306307"
"1443","0.053093259464450565","0.050554016620498604","0.05540166204986142","0.0600184672206833","0.04709141274238223","0.06925207756232685","0.0493998153277932","0.0422437673130194","0.06301939058171746"
"1444","0.05328719723183387","0.0505190311418685","0.055363321799307884","0.0599769319492503","0.04705882352941172","0.06920415224913493","0.04959630911188007","0.04221453287197233","0.06366782006920416"
"1445","0.053250345781466084","0.05048409405255877","0.05532503457814654","0.059935454126325505","0.04702627939142458","0.06915629322268324","0.04979253112033199","0.04287690179806363","0.06362378976486861"
"1446","0.0532135452660677","0.05044920525224601","0.05528680027643393","0.06012439530062199","0.046993780234968856","0.06910850034554247","0.04975812024879064","0.04284727021423636","0.0635798203178991"
"1447","0.05340699815837934","0.05041436464088397","0.05593922651933694","0.060082872928176816","0.046961325966850785","0.06906077348066296","0.04972375690607738","0.04281767955801106","0.06353591160220995"
"1448","0.053370140326662034","0.050379572118702545","0.05590062111801235","0.060041407867494824","0.04692891649413384","0.06901311249137333","0.04968944099378886","0.042788129744651494","0.0634920634920635"
"1449","0.053333333333333295","0.05034482758620689","0.05586206896551717","0.06","0.04689655172413788","0.06896551724137928","0.049655172413793136","0.042758620689655184","0.06344827586206897"
"1450","0.05352630369859864","0.050999310820124044","0.055823569951757336","0.05995864920744315","0.04686423156443827","0.0689179875947622","0.04962095106822884","0.0427291523087526","0.06340454858718125"
"1451","0.053489439853076186","0.050964187327823686","0.055785123966942074","0.05991735537190082","0.046831955922864967","0.06887052341597792","0.04958677685950417","0.04269972451790635","0.06336088154269973"
"1452","0.05368203716448724","0.0516173434273916","0.05574673090158286","0.05987611837577427","0.046799724707501676","0.06882312456985543","0.04955264969029597","0.04267033723331041","0.06331727460426703"
"1453","0.05364511691884453","0.05158184319119669","0.05570839064649236","0.06006419073819349","0.04676753782668496","0.0694635488308115","0.04951856946354886","0.042640990371389284","0.06327372764786796"
"1454","0.05360824742268038","0.05154639175257732","0.05567010309278343","0.06002290950744558","0.04673539518900339","0.0694158075601374","0.049484536082474266","0.042611683848797266","0.06323024054982819"
"1455","0.05357142857142854","0.05151098901098901","0.05563186813186806","0.05998168498168497","0.046703296703296655","0.06936813186813182","0.04945054945054949","0.0425824175824176","0.0631868131868132"
"1456","0.05353466026080985","0.05147563486616335","0.055593685655456346","0.05994051704415465","0.04667124227865472","0.0693205216197666","0.049416609471516854","0.042553191489361715","0.06314344543582705"
"1457","0.05372656607224505","0.05212620027434842","0.05555555555555548","0.060128029263831734","0.04663923182441696","0.06995884773662546","0.04961133973479656","0.04252400548696846","0.06310013717421126"
"1458","0.05391820881882564","0.05277587388622344","0.055517477724468745","0.06008681745487777","0.0466072652501713","0.06991089787525696","0.0495773360749372","0.0424948594928033","0.0630568882796436"
"1459","0.053881278538812756","0.052739726027397266","0.05547945205479445","0.060045662100456615","0.04657534246575338","0.06986301369863007","0.049543378995433825","0.04246575342465755","0.063013698630137"
"1460","0.05384439881359796","0.05270362765229296","0.055441478439424985","0.06000456308464522","0.046543463381245674","0.06981519507186852","0.04950946840063888","0.042436687200547586","0.06297056810403835"
"1461","0.053807569539443656","0.05266757865937073","0.055403556771545764","0.059963520291837664","0.046511627906976695","0.06976744186046506","0.04947560419516648","0.042407660738714104","0.06292749658002739"
"1462","0.054226475279106824","0.053315105946684864","0.056049213943950724","0.059922533606744134","0.046479835953520114","0.0697197539302802","0.04944178628389159","0.04237867395762134","0.06288448393711554"
"1463","0.05418943533697629","0.05327868852459013","0.05601092896174857","0.0598816029143898","0.04644808743169394","0.06967213114754094","0.049408014571949044","0.0423497267759563","0.06284153005464484"
"1464","0.054379977246871415","0.0532423208191126","0.05597269624573373","0.05984072810011376","0.046416382252559674","0.06962457337883954","0.04937428896473269","0.04232081911262801","0.06279863481228672"
"1465","0.054342883128694834","0.05320600272851293","0.055934515688949464","0.059799909049567994","0.046384720327421504","0.06957708049113229","0.04956798544793092","0.04229195088676673","0.06275579809004095"
"1466","0.05430583958191318","0.053169734151329216","0.05589638718473069","0.0597591456487162","0.04635310156782544","0.06952965235173819","0.04953419677346061","0.04226312201772326","0.06271301976823451"
"1467","0.054268846503178904","0.053133514986375995","0.05585831062670294","0.05971843778383288","0.04632152588555853","0.06948228882833782","0.04950045413260676","0.04223433242506813","0.06267029972752046"
"1468","0.05423190378942589","0.053097345132743334","0.05582028590878143","0.05967778534150215","0.04628999319264801","0.06943498978897203","0.04946675743135925","0.04220558202859089","0.06262763784887682"
"1469","0.05442176870748297","0.05374149659863943","0.05578231292517001","0.05963718820861678","0.04625850340136049","0.06938775510204076","0.04943310657596376","0.04217687074829933","0.06258503401360548"
"1470","0.054384772263766125","0.053704962610469045","0.05574439157036024","0.059596646272377075","0.04622705642420117","0.06934058463630179","0.04939950147292096","0.042148198504418775","0.0625424881033311"
"1471","0.05434782608695649","0.05366847826086954","0.05570652173913038","0.05955615942028986","0.04619565217391299","0.06929347826086951","0.04936594202898555","0.04211956521739132","0.06250000000000003"
"1472","0.0543109300746775","0.05363204344874403","0.05566870332654441","0.059515727540167464","0.046164290563475846","0.0692464358452138","0.04933242815116546","0.0420909708078751","0.06245756958587918"
"1473","0.05427408412483037","0.053595658073269985","0.055630936227951094","0.059475350520126646","0.046132971506105784","0.0691994572591587","0.04929895974672097","0.04206241519674357","0.06241519674355498"
"1474","0.0542372881355932","0.05355932203389828","0.05559322033898299","0.059435028248587575","0.046101694915254184","0.0691525423728813","0.04949152542372886","0.042711864406779675","0.06237288135593223"
"1475","0.05420054200542002","0.053523035230352276","0.0555555555555555","0.05939476061427282","0.04607046070460699","0.06910569105691051","0.04945799457994584","0.0426829268292683","0.06233062330623309"
"1476","0.05416384563303992","0.05348679756262692","0.05551794177386589","0.05935454750620628","0.0460392687880839","0.06905890318212587","0.04942450914014899","0.04265402843601897","0.062288422477995965"
"1477","0.054127198917455994","0.0534506089309878","0.05548037889039237","0.05931438881371223","0.04600811907983756","0.06901217861975636","0.04939106901217866","0.04262516914749663","0.06224627875507445"
"1478","0.054090601757944536","0.05341446923597023","0.055442866801893115","0.05927428442641425","0.04597701149425282","0.06896551724137925","0.04935767410412445","0.04259634888438135","0.06220419202163627"
"1479","0.05405405405405403","0.053378378378378354","0.055405405405405346","0.05923423423423425","0.04594594594594589","0.06891891891891887","0.04954954954954959","0.04324324324324326","0.062162162162162186"
"1480","0.05401755570560429","0.053342336259284244","0.05536799459824437","0.05919423812739142","0.04591492234976362","0.06887238352464546","0.04951609273013733","0.043214044564483474","0.062120189061444994"
"1481","0.053981106612685535","0.053306342780026966","0.05533063427800264","0.05915429599640126","0.04588394062078267","0.06882591093117404","0.049482681061628474","0.04318488529014847","0.06207827260458842"
"1482","0.05394470667565743","0.05327039784221171","0.05529332434254883","0.05911440773207464","0.04585300067430878","0.06877950101146321","0.04944931445268604","0.04315576534052598","0.06203641267700609"
"1483","0.05390835579514822","0.05323450134770887","0.0552560646900269","0.05907457322551663","0.045822102425875956","0.06873315363881398","0.04941599281221928","0.04312668463611862","0.061994609164420504"
"1484","0.05387205387205385","0.053198653198653176","0.05521885521885516","0.05903479236812572","0.04579124579124574","0.06868686868686864","0.049607182940516324","0.04309764309764318","0.061952861952861975"
"1485","0.05383580080753699","0.053162853297442775","0.05518169582772538","0.05921938088829073","0.04576043068640641","0.06864064602960965","0.04957379991027371","0.04306864064602969","0.06191117092866759"
"1486","0.0537995965030262","0.05312710154673837","0.055144586415601826","0.05917955615332887","0.04572965702757224","0.0685944855413584","0.04954046177987003","0.043039677202421064","0.06186953597848019"
"1487","0.05376344086021503","0.05309139784946234","0.055107526881720374","0.05936379928315414","0.046370967741935436","0.06854838709677415","0.04950716845878141","0.04301075268817212","0.06182795698924734"
"1488","0.05372733378106109","0.05305574210879783","0.05507051712558759","0.059323931049921654","0.046339825386165164","0.06850235057085287","0.04947391985672716","0.04298186702484897","0.06178643384822031"
"1489","0.05369127516778521","0.053020134228187896","0.05503355704697981","0.05950782997762865","0.046979865771812034","0.06845637583892612","0.04944071588366896","0.04295302013422827","0.06174496644295305"
"1490","0.05365526492287054","0.05298457411133465","0.05499664654594227","0.05969148222669351","0.04694835680751169","0.06908115358819579","0.049407556449810014","0.04292421193829653","0.06170355466130117"
"1491","0.05361930294906164","0.052949061662198364","0.05495978552278815","0.05965147453083111","0.04691689008042891","0.06903485254691684","0.04959785522788209","0.042895442359249414","0.06166219839142094"
"1492","0.05358338914936367","0.052913596784996624","0.05492297387809773","0.0598347845501228","0.04688546550569319","0.06965840589417276","0.04956463496316147","0.04286671131949104","0.06162089752176828"
"1493","0.05377063810798748","0.05287817938420345","0.054886211512717484","0.05979473449352968","0.04685408299866127","0.0696117804551539","0.04953145917001344","0.04283801874163328","0.061579651941097754"
"1494","0.05373467112597544","0.052842809364548465","0.05484949832775914","0.059977703455964336","0.04682274247491634","0.07023411371237454","0.04949832775919738","0.042809364548495064","0.06153846153846157"
"1495","0.053921568627450955","0.05280748663101601","0.05481283422459888","0.06016042780748664","0.04679144385026734","0.07085561497326198","0.04946524064171128","0.042780748663101685","0.06149732620320859"
"1496","0.0538855488755288","0.05277221108884432","0.054776219104876366","0.06034290803829883","0.047428189712758806","0.07080828323313289","0.04943219772879096","0.042752171008684114","0.06145624582498333"
"1497","0.053849577214063166","0.052736982643524666","0.05473965287049394","0.06052514463729417","0.04739652870493988","0.07076101468624829","0.04939919893190927","0.04272363150867832","0.061415220293724995"
"1498","0.05425839448521233","0.053368912608405567","0.05470313542361575","0.060484767622859696","0.04736490993995993","0.07071380920613739","0.049366244162775234","0.04269513008672456","0.061374249499666474"
"1499","0.05422222222222219","0.053333333333333295","0.05466666666666667","0.060666666666666674","0.04733333333333329","0.07133333333333329","0.04933333333333339","0.04266666666666675","0.061333333333333365"
"1500","0.05418609815678433","0.0532978014656895","0.05463024650233178","0.06062624916722187","0.047301798800799426","0.07128580946035971","0.04930046635576288","0.042638241172551716","0.061292471685543005"
"1501","0.054150022192632014","0.053262316910785576","0.05459387483355526","0.060585885486018655","0.047270306258322195","0.07123834886817572","0.04926764314247675","0.04260985352862858","0.061251664447403494"
"1502","0.05411399423375468","0.05322687957418492","0.054557551563539586","0.06054557551563541","0.04723885562208911","0.07119095143047234","0.04923486360612114","0.042581503659348055","0.061210911510312736"
"1503","0.05407801418439712","0.053191489361702086","0.054521276595744676","0.06050531914893618","0.0472074468085106","0.07114361702127654","0.04920212765957452","0.042553191489361784","0.06117021276595747"
"1504","0.05404208194905866","0.05315614617940195","0.054485049833887036","0.060465116279069774","0.04717607973421923","0.07109634551495012","0.04916943521594689","0.04252491694352167","0.061129568106312315"
"1505","0.05422753430721555","0.053784860557768883","0.054448871181938904","0.0604249667994688","0.047144754316069015","0.07104913678618853","0.049136786188579064","0.04249667994687923","0.0610889774236388"
"1506","0.05419155054191547","0.05374917053749166","0.0544127405441274","0.06060606060606063","0.047113470471134664","0.07166556071665556","0.04910418049104185","0.04246848042468489","0.06104844061048443"
"1507","0.05415561450044205","0.053713527851458845","0.05437665782493368","0.06078691423519011","0.04708222811671083","0.07161803713527846","0.04907161803713533","0.04244031830238735","0.06100795755968172"
"1508","0.0541197260879169","0.05367793240556656","0.05434062292909211","0.06096752816434725","0.047713717693836935","0.07157057654075542","0.049039098740888055","0.04241219350563295","0.06096752816434727"
"1509","0.054304635761589365","0.05364238410596022","0.054966887417218536","0.06092715231788081","0.04768211920529797","0.07152317880794698","0.04922737306843272","0.042384105960264984","0.061589403973509954"
"1510","0.05426869622766376","0.05360688285903371","0.054930509596293836","0.060886829913964276","0.04765056254136329","0.07147584381204497","0.04919479373483349","0.04235605559232305","0.06154864328259433"
"1511","0.054232804232804195","0.05357142857142853","0.054894179894179884","0.06106701940035275","0.047619047619047575","0.07208994708994705","0.04916225749559088","0.04232804232804241","0.06150793650793653"
"1512","0.054196959682749464","0.053536021150033","0.05485789821546595","0.061026657854152906","0.04758757435558489","0.07204230006609381","0.04912976426525672","0.04230006609385335","0.06146728354263056"
"1513","0.05416116248348741","0.05350066050198146","0.05482166446499338","0.06098634962571555","0.04755614266842796","0.07199471598414792","0.04909731395860859","0.04227212681638053","0.061426684280052865"
"1514","0.05412541254125408","0.05346534653465342","0.054785478547854774","0.06116611661166118","0.047524752475247484","0.07260726072607257","0.04906490649064912","0.04224422442244233","0.06138613861386141"
"1515","0.05408970976253294","0.05343007915567278","0.05474934036939313","0.061125769569041345","0.04749340369393136","0.07255936675461738","0.049252418645558536","0.042216358839050214","0.06200527704485491"
"1516","0.05405405405405401","0.053394858272907006","0.054713249835201046","0.06130520764667108","0.04746209624258401","0.07251153592617005","0.0492199516589761","0.04218852999340812","0.06196440342781809"
"1517","0.05401844532279312","0.05335968379446636","0.05467720685111989","0.061264822134387366","0.047430830039525654","0.072463768115942","0.04918752744839707","0.042160737812911804","0.061923583662714124"
"1518","0.053982883475970994","0.05332455562870305","0.054641211323238965","0.06122448979591839","0.0473996050032916","0.07241606319947332","0.049155145929339526","0.042132982225148205","0.06188281764318633"
"1519","0.0539473684210526","0.053289473684210484","0.054605263157894726","0.06118421052631581","0.04736842105263154","0.07236842105263155","0.0491228070175439","0.04210526315789482","0.06184210526315792"
"1520","0.05391190006574618","0.053254437869822445","0.054569362261669946","0.06114398422090731","0.04733727810650883","0.07232084155161075","0.04909051062897222","0.042077580539119086","0.06180144641683106"
"1521","0.053876478318002595","0.053219448094612314","0.0545335085413929","0.061103810775295676","0.04730617608409982","0.07227332457293033","0.04905825667980732","0.042049934296977745","0.061760840998685965"
"1522","0.0538411030860144","0.05318450426789228","0.05449770190413657","0.06106369008535787","0.04727511490479312","0.07222586999343399","0.049026045086452225","0.04202232435981624","0.06172028890348"
"1523","0.05380577427821518","0.05314960629921256","0.054461942257217844","0.061023622047244104","0.04724409448818893","0.07217847769028869","0.04899387576552936","0.04199475065616807","0.061679790026246746"
"1524","0.053989071038251325","0.05311475409836062","0.05508196721311475","0.060983606557377064","0.04721311475409831","0.07213114754098358","0.04896174863387983","0.04196721311475419","0.06163934426229511"
"1525","0.05395369156837043","0.05307994757536038","0.055045871559633024","0.06094364351245086","0.047182175622542545","0.07208387942332894","0.04892966360856274","0.0419397116644824","0.06159895150720841"
"1526","0.053918358437022446","0.053045186640471476","0.05500982318271119","0.06090373280943027","0.04715127701375241","0.07203667321545512","0.04889762060685445","0.04191224623444672","0.06155861165684351"
"1527","0.053883071553228586","0.05301047120418845","0.05497382198952879","0.06086387434554976","0.04712041884816749","0.0719895287958115","0.04886561954624787","0.041884816753926794","0.061518324607329866"
"1528","0.053847830826248055","0.05297580117723999","0.05493786788750817","0.06082406801831264","0.04708960104643553","0.07194244604316545","0.04883366034445177","0.041857423152387274","0.061478090255068694"
