"Step","Name: DDQN=2baseline - Training/objective_proportion","Name: DDQN=2baseline - Training/objective_proportion__MIN","Name: DDQN=2baseline - Training/objective_proportion__MAX","Name: ppo_me_neg30p10 - Training/objective_proportion","Name: ppo_me_neg30p10 - Training/objective_proportion__MIN","Name: ppo_me_neg30p10 - Training/objective_proportion__MAX"
"1679","0.07499703791291999","0.06982043231935782","0.07976190476190474","0.0533730158730158","0.05178571428571422","0.055952380952380934"
"1680","0.07495242337519664","0.06977889726146409","0.07971445568114216","0.0533412651199682","0.0517549077929803","0.0559190957763236"
"1681","0.07490786188686419","0.06973741159127297","0.07966706302021401","0.05330955212049141","0.05172413793103442","0.05588585017835908"
"1682","0.07506141237494884","0.06969597522074934","0.08021390374331548","0.05327787680728851","0.05169340463458104","0.055852644087938184"
"1683","0.07521478049903339","0.0702484122900957","0.08016627078384796","0.053246239113222425","0.051662707838479746","0.05581947743467931"
"1684","0.07517014264710518","0.07020672183769801","0.08011869436201778","0.05321463897131545","0.05163204747774474","0.05578635014836793"
"1685","0.07532326434976605","0.07016508084016675","0.08066429418742584","0.053183076314748834","0.051601423487544415","0.05575326215895608"
"1686","0.07527861511185867","0.07012348920955609","0.0806164789567279","0.05315155107686221","0.051570835803200876","0.05572021339656192"
"1687","0.07523401877589192","0.07008194685812863","0.08056872037914689","0.053120063191153165","0.0515402843601895","0.05568720379146917"
"1688","0.07518947524790147","0.07004045369835472","0.08052101835405563","0.05308861259127682","0.05150976909413847","0.05565423327412668"
"1689","0.0751449844341453","0.0699990096429119","0.08047337278106506","0.05305719921104529","0.05147928994082833","0.0556213017751479"
"1690","0.07510054624110322","0.06995761460468428","0.08042578356002363","0.05302582298442729","0.05144884683619153","0.05558840922531044"
"1691","0.07525316609163055","0.06991626849676189","0.08037825059101653","0.052994483845547606","0.051418439716311985","0.05555555555555553"
"1692","0.07520871649559296","0.06987497123244012","0.08033077377436501","0.052963181728686685","0.05138806851742462","0.05552274069698757"
"1693","0.07516431937841729","0.06983372272521908","0.08028335301062571","0.05293191656828014","0.051357733175914924","0.05548996458087365"
"1694","0.07511997464722057","0.06979252288880303","0.08023598820058994","0.052900688298918315","0.051327433628318514","0.055457227138643046"
"1695","0.07507568220933897","0.06975137163709973","0.08018867924528299","0.052869496855345845","0.05129716981132069","0.05542452830188677"
"1696","0.07503144197232699","0.06971026888421988","0.08014142604596343","0.05283834217246114","0.05126694166175597","0.055391868002357084"
"1697","0.07498725384395695","0.06966921454447653","0.08009422850412246","0.05280722418531599","0.05123674911660771","0.055359246171967004"
"1698","0.07494311773221829","0.06962820853238443","0.08004708652148318","0.0527761428291151","0.051206592113007585","0.05532666274278986"
"1699","0.07489903354531698","0.0695872507626595","0.07999999999999996","0.05274509803921562","0.051176470588235226","0.05529411764705881"
"1700","0.07485500119167483","0.06954634115021818","0.0799529688418577","0.05271408975112673","0.05114638447971775","0.055261610817166365"
"1701","0.07481102057992885","0.06950547961017693","0.07990599294947118","0.05268311790050914","0.051116333725029314","0.05522914218566392"
"1702","0.07476709161893065","0.06946466605785152","0.07985907222548441","0.05265218242317473","0.051086318261890716","0.055196711685261295"
"1703","0.07472321421774583","0.06942390040875654","0.07981220657276993","0.052621283255086006","0.051056338028168946","0.05516431924882628"
"1704","0.0746793882856533","0.06938318257860478","0.07976539589442813","0.05259042033235575","0.05102639296187676","0.055131964809384156"
"1705","0.07463561373214472","0.06934251248330665","0.07971864009378661","0.05255959359124651","0.050996483001172266","0.055099648300117224"
"1706","0.07459189046692379","0.06930189003896962","0.07967193907439951","0.05252880296817022","0.050966608084358454","0.05506736965436437"
"1707","0.07454821839990568","0.06926131516189762","0.07962529274004682","0.052498048399687684","0.050936768149882836","0.0550351288056206"
"1708","0.07450459744121644","0.06922078776859049","0.07957870099473374","0.05246732982250823","0.05090696313633697","0.055002925687536564"
"1709","0.07465595927507149","0.06918030777574335","0.08011695906432746","0.05243664717348922","0.05087719298245607","0.05497076023391812"
"1710","0.07461232633569388","0.06913987510024613","0.08007013442431324","0.05240600038963563","0.05084745762711857","0.054938632378725885"
"1711","0.07456874436937631","0.0690994896591829","0.08002336448598128","0.052375389408099625","0.050817757009345724","0.05490654205607476"
"1712","0.07452521328684895","0.06905915136983136","0.0799766491535318","0.052344814166180136","0.05078809106830116","0.0548744892002335"
"1713","0.07448173299905031","0.06901886014966226","0.07992998833138855","0.05231427460132238","0.05075845974329048","0.054842473745624266"
"1714","0.07463266687679625","0.06897861591633883","0.08046647230320698","0.05228377065111753","0.05072886297376086","0.05481049562682215"
"1715","0.07478342484093176","0.06893841858771625","0.081002331002331","0.05225330225330219","0.05069930069930063","0.05477855477855477"
"1716","0.074934007198819","0.06948067926413576","0.0809551543389633","0.05222286934575804","0.050669772859638834","0.0547466511357018"
"1717","0.07489039019812122","0.06944023649390052","0.0809080325960419","0.05219247186651138","0.05064027939464486","0.05471478463329452"
"1718","0.07504073513304571","0.06998157434352595","0.0808609656777196","0.05216210975373273","0.050610820244328024","0.054682955206515414"
"1719","0.07499710679866603","0.06994088738169832","0.08081395348837209","0.05213178294573637","0.050581395348837134","0.05465116279069767"
"1720","0.07495352916543031","0.06990024770280134","0.08076699593259733","0.05210149138097999","0.050552004648460123","0.05461940732132481"
"1721","0.07491000214500905","0.06985965522446058","0.08072009291521487","0.05207123499806421","0.05052264808362362","0.05458768873403019"
"1722","0.07486652564927776","0.06981910986449281","0.08067324434126524","0.052234474753337146","0.05049332559489256","0.05513639001741149"
"1723","0.07482309959031647","0.06977861154090552","0.08062645011600929","0.05220417633410667","0.05046403712296976","0.055104408352668215"
"1724","0.07477972388040903","0.0697381601718963","0.08057971014492754","0.0521739130434782","0.05043478260869558","0.05507246376811594"
"1725","0.07492952319063668","0.07027712995163447","0.08053302433371959","0.052143684820393915","0.05040556199304744","0.05504055619930475"
"1726","0.07488613608977356","0.0702364367669491","0.08048639258830342","0.05230650453580384","0.050376375217139474","0.055587724377533294"
"1727","0.07484279920546234","0.07019579068085711","0.08043981481481483","0.052276234567901175","0.05034722222222215","0.05555555555555555"
"1728","0.07479951245057197","0.07015519161163741","0.08039329091960672","0.052245999614420606","0.05031810294968182","0.055523423944476576"
"1729","0.07475627573817278","0.07011463947775785","0.08034682080924856","0.05221579961464348","0.05028901734104039","0.055491329479768786"
"1730","0.07471308898153606","0.07007413419787469","0.08030040439052571","0.05237820142499513","0.05025996533795487","0.0560369728480647"
"1731","0.07466995209413331","0.07003367569083203","0.0802540415704388","0.05254041570438792","0.0508083140877597","0.056004618937644336"
"1732","0.07462686498963585","0.06999326387566134","0.08020773225620312","0.052510098095787584","0.050778995960761575","0.05597230236583958"
"1733","0.07477606133816161","0.07052959994032358","0.08016147635524798","0.05247981545559394","0.050749711649365516","0.05594002306805075"
"1734","0.0747329627437304","0.07048894887407556","0.08011527377521614","0.05244956772334288","0.050720461095100755","0.05590778097982709"
"1735","0.07488192609084422","0.07044834464085316","0.08064516129032258","0.052419354838709624","0.05069124423963123","0.05587557603686636"
"1736","0.07483881617369346","0.07040778715977034","0.08059873344847437","0.05258107848781418","0.05066206102475522","0.05641911341393207"
"1737","0.07517933852725676","0.07094265034322271","0.0811277330264672","0.05255082470272338","0.05063291139240496","0.05638665132336019"
"1738","0.07513610716525143","0.07090185525964408","0.08108108108108107","0.05252060571209502","0.050603795284646244","0.05635422656699253"
"1739","0.07509292549446679","0.07086110706696613","0.08103448275862069","0.05249042145593865","0.050574712643678056","0.056321839080459776"
"1740","0.07504979342927758","0.0708204056843889","0.08098793796668581","0.05246027187440163","0.05054566341183218","0.0562894887995405"
"1741","0.07500671088425502","0.07077975103129797","0.0809414466130884","0.0524301569077688","0.050516647531572804","0.056257175660160745"
"1742","0.0749636777741665","0.07073914302726395","0.08089500860585197","0.05240007649646199","0.05048766494549617","0.056224899598393586"
"1743","0.0749206940139749","0.07069858159204188","0.080848623853211","0.05237003058103971","0.050458715596330174","0.056192660550458726"
"1744","0.07487775951883795","0.0706580666455708","0.0808022922636103","0.052340019102196704","0.050429799426934","0.05616045845272207"
"1745","0.0748348742041078","0.0706175981079731","0.08075601374570444","0.05250095456281018","0.05040091638029773","0.05612829324169531"
"1746","0.07479203798533039","0.07057717589955412","0.08070978820835716","0.052470902499522944","0.050372066399541976","0.0560961648540355"
"1747","0.07474925077824497","0.07053679994080152","0.08066361556064071","0.05244088482074747","0.05034324942791753","0.05606407322654463"
"1748","0.0748970975950289","0.07049647015238482","0.08118925100057173","0.05241090146750519","0.05031446540880494","0.056032018296169245"
"1749","0.07485429925354603","0.07045618645515489","0.08114285714285711","0.052380952380952334","0.05028571428571419","0.05600000000000001"
"1750","0.07481154979651945","0.07041594877014339","0.08109651627641346","0.05254140491147911","0.05025699600228432","0.05596801827527128"
"1751","0.0749591078921455","0.07037575701856226","0.08162100456621002","0.052511415525114104","0.05022831050228301","0.055936073059360734"
"1752","0.07510649763854661","0.07033561112180324","0.08157444381061035","0.052481460353679364","0.050199657729606294","0.055904164289788935"
"1753","0.07506367751446535","0.07029551100143733","0.08152793614595208","0.05245153933865446","0.050171037628278126","0.05587229190421893"
"1754","0.07502090618824628","0.07025545657921428","0.08148148148148145","0.05242165242165237","0.05014245014245005","0.05584045584045585"
"1755","0.07516800893718995","0.07021544777706211","0.082004555808656","0.05239179954441908","0.05011389521640082","0.055808656036446476"
"1756","0.07512522691730539","0.07017548451708655","0.08195788275469547","0.05236198064883319","0.05008537279453605","0.05577689243027889"
"1757","0.07508249356866072","0.07013556672157058","0.08191126279863478","0.05233219567690553","0.05005688282138785","0.05574516496018203"
"1758","0.0750398088082465","0.0700956943129739","0.0818646958499147","0.05230244457077881","0.050028425241614466","0.0557134735645253"
"1759","0.07499717255324179","0.07005586721393244","0.08181818181818179","0.05246212121212116","0.05056818181818173","0.055681818181818186"
"1760","0.07514387111132248","0.07001608534725785","0.08177172061328787","0.05262161650577318","0.05110732538330485","0.055650198750709826"
"1761","0.07510122419241708","0.06997634863593705","0.08172531214528941","0.052591751797200104","0.05107832009080581","0.05561861520998865"
"1762","0.07505862565345371","0.06993665700313163","0.08167895632444694","0.05256192096804684","0.05104934770277926","0.055587067498581964"
"1763","0.07501607541215356","0.06989701037217748","0.08163265306122447","0.05253212396069534","0.05102040816326521","0.05555555555555556"
"1764","0.0749735733864243","0.06985740866658417","0.08158640226628894","0.05250236071765812","0.050991501416430496","0.05552407932011332"
"1765","0.0749311194943595","0.06981785181003458","0.08154020385050961","0.052472631181577904","0.050962627406568414","0.055492638731596836"
"1766","0.07507735730637931","0.06977833972638431","0.08149405772495755","0.05244293529522726","0.05093378607809837","0.05546123372948501"
"1767","0.0750348927377671","0.06973887233966124","0.08144796380090497","0.05241327300150824","0.050904977375565506","0.055429864253393676"
"1768","0.07499247617884242","0.06969944957406504","0.08140192198982475","0.05238364424345199","0.05087620124364037","0.05539853024307519"
"1769","0.0749501075482329","0.06966007135396671","0.08135593220338982","0.05235404896421841","0.050847457627118536","0.05536723163841809"
"1770","0.07490778676475","0.06962073760390801","0.08130999435347261","0.05232448710709575","0.05081874647092027","0.055335968379446654"
"1771","0.07486551374738841","0.06958144824860106","0.08126410835214447","0.05229495861550032","0.05079006772009018","0.05530474040632056"
"1772","0.07482328841532558","0.06954220321292785","0.08121827411167512","0.05226546343297606","0.05076142131979684","0.055273547659334475"
"1773","0.07478111068792122","0.06950300242193973","0.08117249154453213","0.05223600150319423","0.05073280721533247","0.055242390078917715"
"1774","0.07473898048471676","0.06946384580085695","0.08112676056338028","0.052206572769953","0.05070422535211257","0.055211267605633815"
"1775","0.07469689772543482","0.06942473327506818","0.08108108108108107","0.052177177177177125","0.05067567567567557","0.05518018018018019"
"1776","0.07465486232997874","0.06938566477013004","0.08103545301069216","0.0521478146689176","0.0506471581316825","0.055149127743387746"
"1777","0.0748003507838614","0.06990906990805461","0.0809898762654668","0.05211848518935128","0.05061867266591665","0.055118110236220486"
"1778","0.07475830449337019","0.06986977307280556","0.08094435075885327","0.052089188682780535","0.050590219224283195","0.05508712759977517"
"1779","0.074716305445902","0.06983052039130398","0.08089887640449436","0.05205992509363291","0.050561797752808876","0.05505617977528091"
"1780","0.07486151433298087","0.06979131178917523","0.08085345311622683","0.05203069436646074","0.05053340819764166","0.05502526670409884"
"1781","0.07481950450451118","0.06975214719221161","0.0808080808080808","0.05200149644594084","0.05050505050505039","0.05499438832772168"
"1782","0.07477754179867578","0.06971302652637189","0.0807627593942793","0.051972331276874124","0.050476724621424454","0.05496354458777344"
"1783","0.07473562613623257","0.06967394971778088","0.08071748878923765","0.05213004484304928","0.05044843049327343","0.05549327354260092"
"1784","0.07469375743811703","0.0696349166927289","0.080672268907563","0.0521008403361344","0.05042016806722678","0.0554621848739496"
"1785","0.0746519356254417","0.06959592737767137","0.08062709966405372","0.052071668533034667","0.05039193729003349","0.055431131019036975"
"1786","0.07479669298286078","0.07011657878932348","0.08058198097369891","0.05204252937884718","0.05036373810856173","0.05540011191941804"
"1787","0.07475486038052137","0.07007736370051514","0.08053691275167782","0.05238627889634596","0.05033557046979859","0.05592841163310964"
"1788","0.07471307454464628","0.07003819245194022","0.08049189491335938","0.052356996459847156","0.050307434320849574","0.0558971492453885"
"1789","0.07467133539685598","0.0699990649701235","0.08044692737430165","0.052327746741154514","0.05027932960893849","0.055865921787709515"
"1790","0.07462964285894595","0.0699599811817538","0.08040201005025123","0.052298529685464314","0.050251256281406975","0.05583472920156339"
"1791","0.07458799685288627","0.06992094101368362","0.08035714285714284","0.05245535714285709","0.050223214285714225","0.05636160714285716"
"1792","0.07454639730082109","0.06988194439292864","0.0803123257110987","0.052426101505856054","0.05019520356943664","0.05633017289459009"
"1793","0.07450484412506812","0.06984299124666725","0.08026755852842807","0.05239687848383495","0.0501672240802675","0.056298773690078054"
"1794","0.07446333724811821","0.06980408150224014","0.08022284122562671","0.052367688022284066","0.05013927576601665","0.0562674094707521"
"1795","0.07442187659263486","0.0697652150871498","0.08017817371937637","0.05233853006681508","0.05011135857461018","0.056236080178173734"
"1796","0.07438046208145364","0.06972639192906013","0.08013355592654421","0.052494898905583336","0.05008347245409009","0.056761268781302186"
"1797","0.07433909363758186","0.06968761195579591","0.0800889877641824","0.052465702632554644","0.050055617352613956","0.0567296996662959"
"1798","0.07466834743026063","0.06964887509534244","0.08060033351862143","0.05243653881786173","0.05002779321845464","0.05669816564758201"
"1799","0.0746268650150216","0.06961018127584503","0.08055555555555553","0.05240740740740737","0.04999999999999994","0.056666666666666685"
"1800","0.07458542866576284","0.06957153042560858","0.08051082731815656","0.0525633907088654","0.0499722376457523","0.05663520266518603"
"1801","0.07454403830579294","0.06953292247309714","0.08046614872364038","0.05253422123566403","0.04994450610432847","0.05660377358490568"
"1802","0.07450269385859061","0.06949435734693347","0.08042151968940653","0.052505084119060776","0.04991680532445918","0.056572379367720485"
"1803","0.07446139524780425","0.06945583497589859","0.08037694013303767","0.05266075388026603","0.049889135254988864","0.05654101995565412"
"1804","0.07460481460408432","0.06941735528893134","0.08088642659279777","0.05263157894736838","0.0498614958448753","0.056509695290858745"
"1805","0.07456350518293033","0.06937891821512794","0.08084163898117384","0.05260243632336651","0.04983388704318932","0.05647840531561464"
"1806","0.07452224148332716","0.06934052368374159","0.08079690094078582","0.052757793764987966","0.05035971223021578","0.05644714997232985"
"1807","0.0744810234294094","0.06930217162418201","0.08075221238938052","0.05272861356932149","0.0503318584070796","0.05641592920353985"
"1808","0.07443985094547939","0.06926386196601496","0.08070757324488667","0.05269946563478897","0.050304035378662196","0.05638474295190716"
"1809","0.07439872395600675","0.06922559463896191","0.08066298342541436","0.05267034990791893","0.050276243093922604","0.056353591160221025"
"1810","0.07435764238562793","0.06918736957289953","0.08061844284925455","0.052641266335357956","0.05024848150193258","0.05632247377139705"
"1811","0.07468452374560643","0.06970106307755025","0.08057395143487858","0.05261221486387046","0.05022075055187633","0.05629139072847685"
"1812","0.074643329854958","0.06966261792417047","0.08052950910093767","0.05258319544033826","0.05019305019305014","0.05626034197462772"
"1813","0.07478593735411919","0.06962421515794986","0.08103638368246968","0.05255420801176034","0.05016538037486213","0.056229327453142255"
"1814","0.07474473298092131","0.06958585470882703","0.08099173553719008","0.05252525252525248","0.050137741046831906","0.05619834710743805"
"1815","0.07470357398698908","0.06954753650689485","0.08094713656387664","0.052496328928046954","0.05011013215859026","0.0561674008810573"
"1816","0.07466246029739801","0.06950926048240014","0.08090258668134287","0.052467437167492165","0.050082553659878876","0.056136488717666515"
"1817","0.07462139183738843","0.06947102656574315","0.08085808580858085","0.05262192885955259","0.05005500550055001","0.05610561056105614"
"1818","0.07458036853236513","0.06943283468747721","0.08081363386476086","0.052592999816749086","0.0500274876305662","0.05607476635514022"
"1819","0.0745393903078968","0.06939468477830826","0.08076923076923077","0.05256410256410252","0.049999999999999954","0.05604395604395608"
"1820","0.07468150669615899","0.06990572558842452","0.08072487644151566","0.05253523704924031","0.04997254255903345","0.056013179571663956"
"1821","0.07464051794385594","0.06986735801126293","0.08068057080131724","0.05250640321990483","0.04994511525795824","0.055982436882546685"
"1822","0.074599574160014","0.06982903252689032","0.08063631376851345","0.05247760102395316","0.049917718047174944","0.05595172792100936"
"1823","0.07455867527067189","0.06979074906607514","0.08059210526315791","0.05244883040935669","0.04989035087719294","0.05592105263157898"
"1824","0.07451782120203043","0.06975250755973757","0.08054794520547946","0.05242009132420088","0.049863013698630096","0.055890410958904145"
"1825","0.0744770118804521","0.0697143079389491","0.08050383351588172","0.052391383716684885","0.04983570646221244","0.05585980284775469"
"1826","0.07443624723246062","0.06967615013493217","0.08045977011494254","0.05236270753512129","0.0498084291187739","0.05582922824302138"
"1827","0.07439552718474045","0.06963803407905966","0.08041575492341357","0.05233406272793578","0.049781181619255974","0.055798687089715575"
"1828","0.07435485166413643","0.0695999597028546","0.0803717878622198","0.05230544924366681","0.04975396391470745","0.055768179332968876"
"1829","0.07449636996013052","0.06956192693798965","0.08087431693989071","0.05245901639344258","0.04972677595628411","0.05628415300546452"
"1830","0.07463773367579038","0.06952393571628676","0.08137629710540688","0.052430365920262116","0.04969961769524845","0.056253413435281306"
"1831","0.07459699255478831","0.06948598596971674","0.08133187772925764","0.05240174672489079","0.04967248908296938","0.05622270742358083"
"1832","0.07473814713240891","0.06999363136744194","0.0812875068194217","0.05237315875613744","0.04964539007092193","0.05619203491543921"
"1833","0.07469739568904336","0.06995546690104748","0.0812431842966194","0.05234460196292253","0.04961832061068697","0.056161395856052385"
"1834","0.07483834170410837","0.07046230315886708","0.08119891008174386","0.05231607629427789","0.049591280653950895","0.05613079019073573"
"1835","0.07479758008008652","0.07042392499810517","0.08115468409586056","0.052287581699346365","0.04956427015250539","0.056100217864923786"
"1836","0.07475686283453396","0.0703855886208607","0.08111050626020685","0.05244057339865719","0.049537289058247086","0.056614044637996776"
"1837","0.07489754644198705","0.07089136359984825","0.08106637649619151","0.05241204207471886","0.04951033732317731","0.05658324265505989"
"1838","0.07503807704932329","0.07139658852448129","0.08102229472539424","0.05238354177995284","0.04948341489940179","0.05655247417074501"
"1839","0.07499729548570953","0.07135778603071799","0.08097826086956522","0.05235507246376808","0.04945652173913038","0.05652173913043482"
"1840","0.07495655822580422","0.07131902569066871","0.08093427485062467","0.05232663407568346","0.04942965779467675","0.05649103747963067"
"1841","0.07491586519745143","0.0712803074356792","0.08089033659066233","0.0522982265653275","0.04940282301845814","0.05646036916395226"
"1842","0.07505608086111713","0.07124163119724422","0.08138903960933262","0.05226984988243801","0.04937601736299506","0.05642973412913731"
"1843","0.07519614444705651","0.0712029969070071","0.08134490238611715","0.05224150397686186","0.049349240780911005","0.05639913232104125"
"1844","0.07533605620255042","0.0711644044967594","0.08184281842818429","0.05221318879855461","0.04932249322493219","0.05636856368563689"
"1845","0.0752952457712381","0.07112585389844046","0.08179848320693392","0.05218490429758032","0.049295774647887265","0.05633802816901412"
"1846","0.07525447953097214","0.07108734504413704","0.08175419599350299","0.052156650424111134","0.04926908500270703","0.05630752571737957"
"1847","0.07521375741001382","0.07104887786608285","0.08170995670995672","0.05230880230880227","0.04978354978354972","0.056277056277056314"
"1848","0.07517307933677964","0.07101045229665826","0.08166576527852894","0.052280511988462196","0.049756625202812266","0.05624661979448354"
"1849","0.07531262542002103","0.07151260880893033","0.08162162162162162","0.05225225225225222","0.049729729729729666","0.05621621621621625"
"1850","0.07527193788602855","0.0714739742282664","0.08157752566180443","0.052224023050603245","0.04970286331712581","0.05618584548892494"
"1851","0.07559126549336152","0.07197533817306756","0.08207343412526998","0.05255579553635706","0.050215982721382224","0.05669546436285101"
"1852","0.0757303599714187","0.07193649557286623","0.08256880733944953","0.05252743299154521","0.05018888289260652","0.05666486778197521"
"1853","0.07568951295956788","0.07189769487406748","0.08252427184466019","0.052499101042790326","0.050161812297734566","0.056634304207119776"
"1854","0.07564870998762202","0.07185893600890626","0.08247978436657681","0.05247079964061093","0.05013477088948781","0.056603773584905696"
"1855","0.07578754868554537","0.07235901201321181","0.0824353448275862","0.05262212643678158","0.0501077586206896","0.05711206896551728"
"1856","0.07592623785336862","0.07232004647093221","0.08292945611200861","0.052593789265840934","0.05008077544426489","0.05708131394722675"
"1857","0.07588537335506218","0.07228112287218574","0.0828848223896663","0.05256548259777536","0.05005382131323999","0.05705059203444568"
"1858","0.07584455282071305","0.07224224114928517","0.08284023668639053","0.0525372063833602","0.05002689618074228","0.057019903173749366"
"1859","0.07598298764894564","0.07220340123468878","0.08279569892473118","0.052508960573476676","0.04999999999999994","0.056989247311827994"
"1860","0.0759421585314556","0.07216460306100007","0.08275120902740463","0.052480745119111556","0.049973132724341694","0.05695862439548634"
"1861","0.07590137326908641","0.07212584656096731","0.08270676691729324","0.05245255997135693","0.04994629430719651","0.056928034371643434"
"1862","0.07586063179121787","0.07208713166748316","0.08266237251744499","0.05242440508140988","0.04991948470209334","0.0568974771873323"
"1863","0.07581993402738137","0.07204845831358431","0.08261802575107297","0.05239628040057221","0.04989270386266089","0.05686695278969961"
"1864","0.07577927990725945","0.07200982643245102","0.08257372654155497","0.05236818588025019","0.04986595174262729","0.0568364611260054"
"1865","0.07573866936068537","0.07197123595740683","0.08252947481243302","0.052340121471954236","0.04983922829581988","0.05680600214362276"
"1866","0.07569810231764268","0.07193268682191813","0.08248527048741297","0.05231208712729866","0.04981253347616492","0.05677557579003753"
"1867","0.0758360226768588","0.07189417895959375","0.08297644539614561","0.0522840827980014","0.04978586723768731","0.056745182012848006"
"1868","0.07579544695579037","0.07185571230418467","0.08293204922418405","0.052256108435883686","0.04975922953451038","0.05671482075976462"
"1869","0.07593316775064468","0.07235204614787227","0.08288770053475936","0.05222816399286984","0.04973262032085556","0.05668449197860966"
"1870","0.07589258348140328","0.07231337589338384","0.08284339925173703","0.052200249420986965","0.04970603955104217","0.05665419561731698"
"1871","0.07603010524948657","0.07248223546185656","0.0827991452991453","0.052172364672364635","0.04967948717948713","0.05662393162393166"
"1872","0.07598951256115263","0.07244353699124158","0.08275493860117458","0.05214450969923471","0.0496529631607047","0.05659369994660975"
"1873","0.07594896319479129","0.07240487982102213","0.08271077908217715","0.05211668445393095","0.049626467449306245","0.056563500533617965"
"1874","0.0759084570810874","0.07236626388511759","0.08266666666666665","0.05208888888888885","0.04959999999999995","0.056533333333333366"
"1875","0.0758679941508736","0.0723276891175882","0.08262260127931768","0.05223880597014922","0.04957356076759057","0.05703624733475483"
"1876","0.07582757433512993","0.07228915545263477","0.08257858284496536","0.05221097496004259","0.049547149706979175","0.057005860415556775"
"1877","0.07596469135270086","0.07225066282459823","0.08306709265175717","0.05218317358892435","0.049520766773162896","0.05697550585729503"
"1878","0.07592426309759032","0.07221221116795927","0.08302288451303884","0.05215540180947309","0.04949441192123465","0.05694518360830232"
"1879","0.07606118281580082","0.07217380041733802","0.08297872340425531","0.052127659574468056","0.04946808510638293","0.05691489361702131"
"1880","0.07602074624864728","0.07213543050749362","0.08293460925039872","0.05209994683678892","0.0494417862838915","0.05688463583200429"
"1881","0.07615746919608866","0.07262845100137912","0.08289054197662062","0.052072263549415486","0.04941551540913917","0.05685441020191289"
"1882","0.07611702444346197","0.07258988039543043","0.08284652150823155","0.052044609665427476","0.04938927243759953","0.05682421667551782"
"1883","0.07625355114669437","0.07287596937182651","0.08280254777070063","0.052193913658881784","0.04936305732484072","0.05732484076433124"
"1884","0.07621309833441496","0.07283730838011732","0.08275862068965517","0.052166224580017656","0.049336870026525155","0.05729442970822284"
"1885","0.07617268842013374","0.07279868838627844","0.08271474019088017","0.05213856486390948","0.04931071049840929","0.05726405090137861"
"1886","0.07613232133565034","0.07276010932513044","0.08267090620031796","0.05211093446387561","0.04928457869634336","0.05723370429252785"
"1887","0.07609199701290902","0.07272157113163195","0.08262711864406778","0.052083333333333294","0.049258474576271145","0.0572033898305085"
"1888","0.07605171538399799","0.07268307374087937","0.08258337744838538","0.05205576142579845","0.04923239809422971","0.057173107464266834"
"1889","0.07601147638114931","0.07264461708810642","0.08253968253968254","0.052028218694885324","0.04920634920634916","0.05714285714285717"
"1890","0.07597127993673834","0.07260620110868383","0.08249603384452671","0.05200070509430633","0.049180327868852416","0.05711263881544159"
"1891","0.0759311259832834","0.07256782573811899","0.0824524312896406","0.0519732205778717","0.04915433403805493","0.05708245243128966"
"1892","0.07589101445344543","0.07252949091205553","0.08240887480190175","0.05194576509948931","0.04912836767036446","0.05705229793977815"
"1893","0.07585094528002757","0.07249119656627304","0.08236536430834214","0.05209433298134456","0.04910242872228084","0.05755015839493138"
"1894","0.0759868198911375","0.07245294263668661","0.0828496042216359","0.0520668425681618","0.04907651715039574","0.057519788918205826"
"1895","0.07594674245448606","0.0724147290593466","0.0828059071729958","0.05203938115330516","0.04905063291139236","0.05748945147679327"
"1896","0.07590670727132606","0.07237655577043814","0.08276225619399052","0.052011948690915445","0.04902477596204529","0.057459146020031646"
"1897","0.0758667142748712","0.0723384227062809","0.08271865121180191","0.05216016859852473","0.04899894625922019","0.05742887249736566"
"1898","0.07582676339847581","0.07230032980332866","0.08267509215376516","0.05230823240301909","0.04897314375987358","0.05792522380200107"
"1899","0.0757868545756345","0.07226227699816902","0.08263157894736844","0.05228070175438593","0.048947368421052594","0.05789473684210528"
"1900","0.07574698773998188","0.07222426422752296","0.08258811152025253","0.052253200070138485","0.04892162019989475","0.05786428195686482"
"1901","0.0757071628252921","0.07218629142824455","0.08254468980021033","0.05222572730459161","0.04889589905362772","0.057833859095688764"
"1902","0.0761928658400975","0.07267384461193964","0.0830267997898056","0.05219828341215621","0.04887020493956906","0.0578034682080925"
"1903","0.07632791860663807","0.0728396768826657","0.08298319327731095","0.052170868347338896","0.04884453781512601","0.05777310924369749"
"1904","0.07628785145776319","0.07280144083180866","0.08293963254593179","0.05214348206474186","0.04881889763779523","0.057742782152230984"
"1905","0.07624782635206657","0.07276324490272586","0.08289611752360967","0.05211612451906258","0.0487932843651626","0.05771248688352572"
"1906","0.07638263783973373","0.0730457924994867","0.08285264813843736","0.05226359028141928","0.049292081803880394","0.057682223387519674"
"1907","0.07634260501067726","0.07300750854115363","0.08280922431865831","0.052236198462613515","0.04926624737945488","0.05765199161425578"
"1908","0.07630261412277224","0.07296926469173448","0.08276584599266634","0.052208835341365424","0.04924044002095333","0.05762179151388162"
"1909","0.07626266511014253","0.07293106088823095","0.08272251308900526","0.05218150087260031","0.049214659685863825","0.05759162303664923"
"1910","0.07622275790704984","0.07289289706777662","0.08267922553636842","0.05232862375719514","0.04918890633176343","0.057561486132914716"
"1911","0.0761828924478934","0.07285477316763657","0.08263598326359835","0.052301255230125486","0.049163179916317946","0.05753138075313809"
"1912","0.07614306866720973","0.07281668912520707","0.08259278619968638","0.05227391531625716","0.04913748039728171","0.05750130684788292"
