"Step","Name: DDQN=2pos_p - Training/objective_proportion","Name: DDQN=2pos_p - Training/objective_proportion__MIN","Name: DDQN=2pos_p - Training/objective_proportion__MAX","Name: DDQN=2high_r - Training/objective_proportion","Name: DDQN=2high_r - Training/objective_proportion__MIN","Name: DDQN=2high_r - Training/objective_proportion__MAX","Name: DDQN=2baseline - Training/objective_proportion","Name: DDQN=2baseline - Training/objective_proportion__MIN","Name: DDQN=2baseline - Training/objective_proportion__MAX"
"2143","0.05262503453731252","0.022854477611940344","0.06989276553315553","0.07145294047620444","0.06277300053309076","0.08535447761194052","0.07617927100141741","0.07150108502636247","0.0825559701492538"
"2144","0.052600500721677414","0.02284382284382289","0.06986018149327994","0.07141962908204304","0.06274373573097743","0.08531468531468554","0.07614375618976175","0.07146775118718934","0.08251748251748259"
"2145","0.05273131751226998","0.022833178005591846","0.07029361104524019","0.07138634873298337","0.06271449820267781","0.08527493010251654","0.07610827447671899","0.07143444841403594","0.08247903075489289"
"2146","0.052706757047662506","0.022822543083372195","0.07026087065816743","0.07135309938564616","0.06268528791008225","0.08523521192361456","0.0760728258160405","0.07140117666349377","0.08244061481136476"
"2147","0.0526822194512716","0.02281191806331476","0.07022816075562638","0.07131988099673292","0.06265610481515205","0.0851955307262572","0.07619259327764072","0.07136793589223515","0.08240223463687157"
"2148","0.052657704691173285","0.02280130293159614","0.0701954812950607","0.07128669352302575","0.0626269488799193","0.08515588645881828","0.07631224927580531","0.07133472605701308","0.08282922289436954"
"2149","0.05263321273550298","0.02279069767441865","0.07016283223399324","0.07125353692138713","0.06259782006648679","0.08511627906976767","0.07627675520637471","0.07130154711466098","0.08279069767441867"
"2150","0.052608743552455324","0.022780102278010275","0.07013021353002578","0.07122041114875978","0.0625687183370277","0.08507670850767107","0.07624129413933314","0.07126839902209256","0.0827522082752209"
"2151","0.052584297110284096","0.02276951672862458","0.07009762514083896","0.07118731616216649","0.06253964365378559","0.08503717472118981","0.07620586602867362","0.07123528173630163","0.08271375464684022"
"2152","0.052559873377302085","0.022758941012540685","0.07006506702419203","0.0713090746466863","0.06251059597907412","0.08546214584300997","0.07648011628442743","0.07166666339829127","0.08267533673943342"
"2153","0.052535472321880876","0.02274837511606318","0.07003253913792268","0.07127596922670178","0.06248157527527696","0.08542246982358424","0.0764446101951589","0.07163339196681574","0.08263695450324984"
"2154","0.05251109391245076","0.022737819025522084","0.07000004143994684","0.07124289453100492","0.062452581504847594","0.08538283062645033","0.07656381609916735","0.0716001514136989","0.08259860788863116"
"2155","0.05248673811750065","0.02272727272727277","0.06996757388825856","0.07120985051684398","0.06242361463030917","0.08534322820037127","0.0766829114225598","0.07203076358836787","0.0825602968460112"
"2156","0.05246240490557783","0.022716736207695917","0.06993513644092973","0.07117683714154642","0.06239467461425432","0.08530366249420512","0.0766473606986736","0.07199736963213775","0.08252202132591568"
"2157","0.052438094245287954","0.02270620945319745","0.06990272905611003","0.07114385436251881","0.06236576141934502","0.08526413345690476","0.07661184292263158","0.07196400662489394","0.08248378127896207"
"2158","0.05256819857094245","0.022695692450208475","0.07033352908896964","0.0711109021372467","0.06233687500831244","0.08522464103751759","0.07657635804865166","0.07193067452363183","0.08244557665585926"
"2159","0.05254386144197442","0.02268518518518523","0.07030096726994697","0.07107798042329427","0.06230801534395674","0.0851851851851854","0.07669522701869087","0.07189737328542645","0.08287037037037044"
"2160","0.05251954683695731","0.02267468764460902","0.07026843558680493","0.07104508917830431","0.062279182389146946","0.08514576584914413","0.07681398597580084","0.07186410286743226","0.08283202221193899"
"2161","0.052495254724636786","0.02266419981498617","0.07023593399772685","0.07101222835999797","0.06225037610682079","0.08510638297872362","0.07677845684260205","0.07183086322688303","0.08279370952821469"
"2162","0.05247098507381634","0.02265372168284794","0.07020346246097339","0.07097939792617458","0.062221596459984534","0.08506703652334742","0.07689706751134488","0.0717976543210916","0.08275543226999545"
"2163","0.05244673785335708","0.022643253234750506","0.07017102093488237","0.07110063357100228","0.06219284341171282","0.08548983364140503","0.07686153282210673","0.0717644761074497","0.08271719038817013"
"2164","0.05242251303217771","0.022632794457274872","0.07013860937786856","0.07106779263170852","0.06216411692514852","0.08545034642032355","0.07682603095937135","0.07173132854342777","0.08267898383371831"
"2165","0.052398310579254266","0.02262234533702682","0.07010622774842357","0.07103498201645841","0.06213541696350256","0.08541089566020336","0.07679056187767265","0.07169821158657486","0.08264081255771014"
"2166","0.052374130463620085","0.02261190586063687","0.07007387600511557","0.07100220168327132","0.06210674349005378","0.08537148131056783","0.0767551255316285","0.07166512519451829","0.08260267651130603"
"2167","0.05234997265436566","0.022601476014760192","0.07004155410658923","0.07096945159024398","0.062078096468148776","0.08533210332103344","0.07671972187594049","0.07163206932496362","0.08256457564575653"
"2168","0.05232583712063843","0.022591055786076578","0.07000926201156545","0.07093673169555047","0.06204947586120173","0.0852927616413096","0.07668435086539371","0.07159904393569438","0.08252650991240211"
"2169","0.05230172383164274","0.022580645161290366","0.06997699967884122","0.07090404195744192","0.062020881632694265","0.0852534562211984","0.07664901245485665","0.07156604898457194","0.08248847926267289"
"2170","0.05243117183233444","0.0225702441271304","0.07040538429437376","0.0708713823342464","0.06199231374617529","0.08521418701059444","0.07661370659928095","0.07153308442953529","0.08245048364808852"
"2171","0.05240703225045951","0.022559852670349954","0.07037296929239661","0.07083875278436876","0.06196377216526084","0.08517495395948459","0.07657843325370117","0.07150015022860089","0.08241252302025791"
"2172","0.05238291488633138","0.02254947077772669","0.0703405841247517","0.07080615326629036","0.061935256853633935","0.08513575701794777","0.07654319237323469","0.07146724633986246","0.08237459733087905"
"2173","0.05235881970929076","0.022539098436062603","0.0703082287502693","0.07077358373856897","0.061906767775044405","0.08509659613615479","0.07666131111332672","0.07189435432222682","0.08233670653173882"
"2174","0.0524880033937156","0.02298850574712648","0.0702759031278554","0.07089430086481945","0.06233807500825128","0.08505747126436805","0.07677932123848534","0.07186129944667638","0.08275862068965525"
"2175","0.052463882068626566","0.02297794117647063","0.07024360721649149","0.07086172076331905","0.0623094269958394","0.08501838235294142","0.07689722289845541","0.07182827495244537","0.0827205882352942"
"2176","0.05259289881243214","0.022967386311437802","0.07021134097523449","0.07098228650175269","0.062280805302226246","0.0854386770785487","0.07701501624270661","0.07225462852389579","0.08268259072117601"
"2177","0.052568751475970975","0.022956841138659364","0.07017910436321648","0.07094969592025509","0.062252209891160024","0.08539944903581291","0.0769796558128431","0.07222145376332467","0.08264462809917363"
"2178","0.05254462630319631","0.02294630564479123","0.07014689733964456","0.07091713525209527","0.0622236407264555","0.08536025699862346","0.07694432783862887","0.07218830945228139","0.08260670032124835"
"2179","0.05268329706726597","0.022935779816513804","0.07057343546013096","0.07088460445610807","0.06219509777199382","0.08532110091743143","0.07690903227540014","0.0721551955488629","0.08256880733944962"
"2180","0.052659141497771574","0.02292526364053191","0.07054107716785213","0.07085210349120385","0.06216658099172239","0.08528198074277878","0.07687376907857511","0.07212211201124306","0.0825309491059148"
"2181","0.05263500806903749","0.022914757103574747","0.07050874853486962","0.07081963231636829","0.06213809034965469","0.08524289642529813","0.07699130325101083","0.07254735393974387","0.082493125572869"
"2182","0.05261089675063666","0.02290426019239583","0.07047644952042396","0.0707871908906622","0.062109625809870145","0.08520384791571256","0.07695603467416658","0.07251412107032576","0.0824553366926249"
"2183","0.052586807512197735","0.02289377289377294","0.07044418008383037","0.07075477917322143","0.06208118733651398","0.0851648351648354","0.07692079839455386","0.07248091863393825","0.0824175824175825"
"2184","0.052562740323404945","0.022883295194508057","0.0704119401844785","0.07072239712325656","0.06205277489379704","0.08512585812357003","0.07703814966912538","0.07244774658879687","0.08237986270022891"
"2185","0.052538695153998095","0.02287282708142731","0.07037972978183235","0.07069004470005287","0.06202438844599567","0.08508691674290966","0.07700290806360428","0.07241460489319357","0.08234217749313823"
"2186","0.052514671973772215","0.022862368541380934","0.07034754883543005","0.07065772186297009","0.06199602795745155","0.08504801097393713","0.077120114476622","0.07238149350549664","0.08276177411979889"
"2187","0.05249067075257762","0.022851919561243193","0.0703153973048837","0.07077777470185052","0.06196769339257154","0.0854661791590496","0.07723721375397881","0.07234841238415043","0.08272394881170025"
"2188","0.05246669146031971","0.022841480127912338","0.07028327514987918","0.07074544131916351","0.061939384715827564","0.08542713567839219","0.07735420604250294","0.07231536148767527","0.0831429876656008"
"2189","0.05244273406695884","0.022831050228310553","0.07025118233017605","0.07071313746467987","0.06191110189175641","0.08538812785388152","0.07731888448723241","0.0722823407746672","0.0831050228310503"
"2190","0.0524187985425102","0.022820629849383895","0.07021911880560727","0.07068086309796848","0.061882844884959626","0.0853491556366958","0.0772835951743674","0.07224935020379789","0.08306709265175725"
"2191","0.052394884857043716","0.02281021897810224","0.07018708453607916","0.07064861817867196","0.06185461366010335","0.08531021897810243","0.07724833805978054","0.0722163897338144","0.08302919708029204"
"2192","0.05237099298068392","0.02279981760145924","0.07015507948157115","0.07061640266650658","0.06182640818191817","0.0852713178294576","0.07721311309942498","0.07218345932353906","0.08299133606931151"
"2193","0.052347122883609765","0.022789425706472247","0.07012310360213561","0.07058421652126204","0.06179822841519897","0.08523245214220625","0.07717792024933408","0.07215055893186927","0.08295350957155886"
"2194","0.0523232745360546","0.022779043280182282","0.07009115685789774","0.07070391999133589","0.062225655190408444","0.08519362186788178","0.0771427594656214","0.07211768851777729","0.08291571753986339"
"2195","0.052299447908305936","0.022768670309653967","0.07005923920905535","0.07067172330645823","0.06219731928185179","0.08515482695810588","0.07725942183987809","0.07208484804031018","0.08287795992714032"
"2196","0.05227564297070544","0.022758306781975473","0.07002735061587873","0.07063955593126184","0.062169009168387135","0.08511606736458831","0.0772242559673975","0.07205203745858951","0.0828402366863906"
"2197","0.0522518596936487","0.022747952684258468","0.06999549103871044","0.07060741782574262","0.06214072481480734","0.08507734303912672","0.07734077511087607","0.07201925673181127","0.08325750682438587"
"2198","0.05222809804758519","0.02273760800363807","0.06996366043796523","0.0705753089499692","0.06211246618596932","0.08503865393360642","0.0773056042263327","0.07198650581924564","0.08321964529331521"
"2199","0.05220435800301811","0.02272727272727278","0.06993185877412979","0.07054322926408284","0.06208423324679388","0.08500000000000024","0.07727046531532074","0.07195378468023689","0.08318181818181826"
"2200","0.052180639530504246","0.022716946842344442","0.06990008600776262","0.07051117872829725","0.06205602596226558","0.08496138119036825","0.07723535833425971","0.07192109327420317","0.08314402544298054"
"2201","0.05215694260065388","0.022706630336058183","0.06986834209949389","0.07047915730289839","0.06202784429743258","0.08492279745685764","0.07735166077522206","0.07188843156063632","0.08310626702997283"
"2202","0.05213326718413066","0.02269632319564236","0.06983662701002522","0.07044716494824434","0.06199968821740651","0.08488424875170246","0.07746785763067285","0.07185579949910176","0.08306854289605091"
"2203","0.052109613251651477","0.022686025408348513","0.06980494070012956","0.07041520162476508","0.06197155768736231","0.08484573502722347","0.07758394904433104","0.07182319704923829","0.0834845735027224"
"2204","0.05208598077398633","0.022675736961451302","0.06977328313065105","0.07038326729296247","0.06194345267253811","0.0848072562358279","0.07754876357991185","0.0717906241707579","0.08344671201814066"
"2205","0.052062369721958233","0.02266545784224847","0.0697416542625048","0.0703513619134099","0.06191537313823506","0.0847688123300093","0.07751361001527907","0.07175808082344569","0.08340888485947423"
"2206","0.05203878006644307","0.022655188038060773","0.06971005405667674","0.07031948544675226","0.06188731904981719","0.0847304032623473","0.07747848830707098","0.07172556696715958","0.0833710919800635"
"2207","0.052015211778369506","0.02264492753623194","0.06967848247422354","0.07028763785370572","0.06185929037271129","0.08469202898550747","0.07744339841200436","0.07169308256183025","0.0833333333333334"
"2208","0.05199166482871881","0.02263467632412862","0.06964693947627232","0.07025581909505761","0.06183128707240676","0.08465368945224105","0.0775592381290353","0.07166062756746093","0.08374830239927576"
"2209","0.051968139188524824","0.022624434389140326","0.06961542502402061","0.07022402913166617","0.061803309114455446","0.08461538461538484","0.07752414345114884","0.07162820194412724","0.08371040723981908"
"2210","0.05194463482887376","0.022614201718679384","0.06958393907873611","0.07019226792446054","0.06177535646447152","0.08457711442786092","0.0774890805187874","0.07159580565197703","0.0836725463591136"
"2211","0.051921151720904085","0.022603978300180884","0.06955248160175657","0.07016053543444044","0.06174742908813134","0.08453887884267654","0.07745404928889647","0.0715634386512302","0.08363471971066916"
"2212","0.051897689835806525","0.022593764121102627","0.06952105255448962","0.07012883162267612","0.06171952695117331","0.08450067781292386","0.07741904971849932","0.07153110090217858","0.08359692724807961"
"2213","0.05187424914482378","0.022583559168925075","0.06948965189841262","0.07009715645030816","0.06169165001939771","0.08446251129177981","0.07753463882582308","0.07195046354856423","0.08355916892502267"
"2214","0.05185082961925049","0.022573363431151294","0.06945827959507248","0.07006550987854729","0.06166379825866661","0.08442437923250587","0.07749963447420871","0.0719179802693098","0.08352144469525968"
"2215","0.05182743123043313","0.022563176895306913","0.06942693560608552","0.0700338918686743","0.06163597163490367","0.08438628158844788","0.07746466171496945","0.07188552630709441","0.08348375451263547"
"2216","0.05180405394976989","0.022552999548940064","0.06939561989313736","0.07000230238203979","0.06160817011409406","0.08434821831303586","0.07742972050535513","0.07185310162224683","0.08344609833107812"
"2217","0.051780697748710476","0.022542831379621337","0.06936433241798265","0.06997074138006412","0.06158039366228427","0.08431018935978382","0.07739481080269266","0.07182070617516736","0.08340847610459882"
"2218","0.05175736259875613","0.022532672374943725","0.06933307314244502","0.06993920882423714","0.061552642245582025","0.08427219468228955","0.07751015038021886","0.0722389933738266","0.08337088778729165"
"2219","0.05173404847145938","0.02252252252252258","0.0693018420284169","0.06990770467611813","0.06152491583015609","0.08423423423423447","0.0774752358980656","0.07220645328672128","0.08333333333333341"
"2220","0.051710755338424064","0.022512381809995555","0.06927063903785931","0.06987622889733554","0.06149721438223616","0.08419630796938339","0.07744035285623847","0.07217394250181056","0.08329581269698343"
"2221","0.05198751317430537","0.02295229522952301","0.06923946413280177","0.06999479645108712","0.06191958287261319","0.08415841584158439","0.07740550121228877","0.07214146097953252","0.08325832583258334"
"2222","0.05196412697854543","0.02294197031039142","0.06920831727534212","0.06996330981300745","0.061891728809242694","0.08412055780476856","0.0773706809238442","0.07210900868039642","0.083220872694557"
"2223","0.0519407618135371","0.022931654676259048","0.06917719842764637","0.0699318514902498","0.061863899794490335","0.08408273381294987","0.07733589194860867","0.07207658556498257","0.08318345323741017"
"2224","0.05191741765092427","0.022921348314606797","0.06914610755194855","0.06990042144463621","0.0618360957945827","0.08404494382022494","0.0773011342443621","0.07204419159394213","0.08314606741573043"
"2225","0.05189409446240185","0.02291105121293806","0.06911504461055056","0.07001876507082161","0.062257553074099956","0.0840071877807729","0.07726640776896031","0.07201182672799696","0.08310871518418697"
"2226","0.05187079221971555","0.02290076335877868","0.06908400956582197","0.06998732422435963","0.062229597280173556","0.08396946564885517","0.07723171248033482","0.07197949092793948","0.0830713964975304"
"2227","0.0518475108946618","0.022890484739676895","0.06905300238019997","0.06995591160127868","0.06220166658121477","0.08393177737881528","0.07719704833649267","0.07194718415463251","0.08303411131059255"
"2228","0.05182425045908771","0.022880215343203284","0.06902202301618911","0.06992452716359304","0.06217376094344841","0.08389412292507871","0.07716241529551622","0.07191490636900907","0.08299685957828631"
"2229","0.05180101088489081","0.022869955156950728","0.06899107143636123","0.06989317087338515","0.06214588033315987","0.08385650224215266","0.07712781331556307","0.0718826575320723","0.08295964125560547"
"2230","0.05177779214401906","0.022859704168534344","0.06896014760335524","0.06986184269280542","0.06211802471669498","0.08381891528462591","0.07709324235486582","0.07185043760489522","0.08292245629762447"
"2231","0.051754594208470665","0.022849462365591454","0.06892925147987704","0.06983054258407208","0.0620901940604599","0.08378136200716864","0.07705870237173192","0.07181824654862062","0.0828853046594983"
"2232","0.051731417050294014","0.022839229735781515","0.0688983830286993","0.06979927050947106","0.06206238833092096","0.0837438423645322","0.07702419332454351","0.07178608432446092","0.08284818629646225"
"2233","0.051857469832873704","0.02327663384064464","0.06886754221266139","0.0697680264313558","0.06203460749460452","0.08370635631154896","0.07698971517175723","0.07175395089369795","0.08281110116383178"
"2234","0.051834267385521195","0.023266219239373657","0.06883672899466915","0.06973681031214714","0.06200685151809687","0.08366890380313216","0.07695526787190408","0.07172184621768286","0.08277404921700232"
"2235","0.0518110856916994","0.023255813953488427","0.0688059433376948","0.06970562211433314","0.06197912036804406","0.08363148479427567","0.07692085138358928","0.07168977025783596","0.0827370304114491"
"2236","0.051787924723576156","0.023245417970496257","0.06877518520477674","0.06967446180046888","0.06195141401115177","0.08359409924005382","0.07688646566549201","0.0716577229756465","0.08270004470272695"
"2237","0.051764784453369024","0.02323503127792678","0.06874445455901947","0.06964332933317643","0.061923732414185216","0.08355674709562126","0.07685211067636534","0.07162570433267257","0.08266309204647014"
"2238","0.05174166485334519","0.023224653863331904","0.06871375136359338","0.06961222467514465","0.06189607554396896","0.08351942831621277","0.076817786375036","0.07159371429054096","0.08262617239839222"
"2239","0.05171856589582136","0.023214285714285774","0.06868307558173463","0.06958114778912895","0.06186844336738683","0.08348214285714303","0.07693230224421382","0.07156175281094697","0.0825892857142858"
"2240","0.051695487553163715","0.02320392681838471","0.06865242717674501","0.06955009863795131","0.061840835851381754","0.08344489067380652","0.0768979727920745","0.07152981985565426","0.08255243195002239"
"2241","0.05182110657447512","0.023193577163247162","0.06862180611199178","0.06951907718449994","0.061813252962955624","0.08340767172167726","0.0770123507405764","0.07149791538649473","0.0829616413916147"
"2242","0.05179800309405849","0.02318323673651366","0.06859121235090752","0.06948808339172934","0.061785694669169194","0.08337048595630871","0.07697801621059842","0.07146603936536834","0.0829246544806064"
"2243","0.05177492020497915","0.023172905525846763","0.06856064585699001","0.06945711722265993","0.06175816093714193","0.08333333333333352","0.07694371228180583","0.07143419175424295","0.08288770053475943"
"2244","0.05175185787972081","0.023162583518931017","0.06853010659380204","0.06942617864037813","0.06173065173405189","0.08329621380846344","0.07690943891330614","0.0714023725151542","0.08285077951002234"
"2245","0.05172881609081622","0.0231522707034729","0.06849959452497133","0.06939526760803601","0.061703167027135575","0.08325912733748907","0.07687519606427973","0.07137058161020533","0.08281389136242215"
"2246","0.05170579481084701","0.023141967067200772","0.0684691096141903","0.0693643840888513","0.061675706783687806","0.08322207387627968","0.07684098369397964","0.07133881900156706","0.08277703604806415"
"2247","0.051682794012443606","0.02313167259786483","0.06843865182521601","0.06933352804610717","0.06164827097106161","0.08318505338078312","0.07695508171428185","0.07130708465147739","0.08318505338078298"
"2248","0.05180802768933151","0.023121387283237056","0.06840822112186998","0.06945091346419842","0.06162085955666807","0.08314806580702555","0.07692086424797938","0.07127537852224151","0.08314806580702541"
"2249","0.05178500189924735","0.023111111111111173","0.06837781746803803","0.06942004639154767","0.06159347250797622","0.08311111111111132","0.07688667719720249","0.07124370057623162","0.08311111111111118"
"2250","0.05176199656743961","0.023100844069302594","0.06834744082767018","0.06938920674410583","0.06156610979251288","0.08307418924922277","0.07714868518897035","0.07165629777721953","0.08307418924922264"
"2251","0.05173901166665478","0.023090586145648375","0.06831709116478045","0.06935839448533847","0.06153877137786257","0.0830373001776201","0.07711442733586692","0.07162447881728294","0.08303730017761995"
"2252","0.05171604716968777","0.023080337328007162","0.06828676844344676","0.06932760957877597","0.06151145723166733","0.08300044385264112","0.07708019989364058","0.07159268810320514","0.08300044385264098"
"2253","0.05169310304938179","0.023070097604259154","0.0682564726278108","0.0692968519880134","0.06148416732162666","0.08296362023070117","0.07704600282181555","0.07156092559739183","0.08296362023070103"
"2254","0.05167017927862818","0.023059866962306046","0.06822620368207785","0.06926612167671052","0.061456901615497335","0.08292682926829288","0.0770118360799877","0.07152919126231538","0.08292682926829274"
"2255","0.05179502996748222","0.023492907801418498","0.06819596157051665","0.06938317274570725","0.0614296600810933","0.08333333333333354","0.0769776996278246","0.07149748506051472","0.08289007092198587"
"2256","0.05177208134986259","0.023482498892335016","0.06816574625745926","0.06935243141972333","0.06140244268628555","0.08329641116526383","0.07694359342506525","0.07146580695459513","0.08285334514842717"
"2257","0.051896776324168836","0.023472099202834426","0.06813555770730095","0.06932171732254896","0.06137524939900199","0.08325952170062022","0.07690951743152004","0.07143415690722817","0.08281665190434018"
"2258","0.05187380298360922","0.023461708720672922","0.06810539588450003","0.06929103041802372","0.06134808018722731","0.08322266489597187","0.07702302952355272","0.07140253488115149","0.08277999114652507"
"2259","0.05185084997343948","0.023451327433628377","0.06807526075357768","0.06926037067005113","0.061320935019002876","0.0831858407079648","0.07698894853703787","0.07137094083916867","0.08274336283185846"
"2260","0.051827917266684315","0.02344095532950028","0.0680451522791179","0.06922973804259865","0.061293813862426584","0.08314904909332173","0.0769548976973488","0.07133937474414914","0.08270676691729328"
"2261","0.0518050048364161","0.023430592396109697","0.06801507042576727","0.0691991324996974","0.06126671668565274","0.08311229000884192","0.07706823918083067","0.07174992320801114","0.08267020335985859"
"2262","0.05178211265575485","0.02342023862129922","0.0679850151582349","0.06916855400544213","0.06123964345689196","0.08307556341140099","0.0770341833968356","0.07171821754154716","0.08263367211665935"
"2263","0.051759240697868025","0.02340989399293292","0.0679549864412922","0.06913800252399097","0.061212594144411","0.08303886925795072","0.07700015769745537","0.07168653988362245","0.08259717314487637"
"2264","0.05173638893597052","0.023399558498896307","0.06792498423977288","0.06925464505414962","0.06162706982028543","0.08300220750551895","0.0769661620428428","0.07165489019713961","0.08256070640176605"
"2265","0.051860659432174126","0.023389232127096263","0.06789500851857262","0.06922408254529959","0.06159987340818469","0.08296557811120937","0.07693219639322108","0.07162326844506674","0.08252427184466024"
"2266","0.051837783093650884","0.02337891486546102","0.06786505924264913","0.069193546999404","0.061572700989389724","0.08292898103220134","0.07689826070888352","0.07159167459043723","0.08248786943096609"
"2267","0.05181492692826568","0.023368606701940093","0.06783513637702186","0.06931001074999216","0.06198646963974713","0.08289241622574975","0.07686435495019354","0.07156010859634974","0.08245149911816584"
"2268","0.05179209090934622","0.023358307624504245","0.06780523988677196","0.06927946424900054","0.061959150790192374","0.08285588364918485","0.07697738667270705","0.07152857042596793","0.08285588364918471"
"2269","0.05176927501026721","0.023348017621145432","0.06777536973704211","0.06924894466122565","0.06193185601010859","0.08281938325991207","0.07694347592967943","0.07149706004252036","0.08281938325991195"
"2270","0.05174647920445027","0.023337736679876764","0.06774552589303637","0.06921845195111502","0.06190458526769991","0.08278291501541189","0.07690959505080242","0.0714655774093004","0.08278291501541177"
"2271","0.051723703465363806","0.023327464788732453","0.06771570832002007","0.06918798608317879","0.06187733853122645","0.08274647887323962","0.07687574399664272","0.07143412248966603","0.08274647887323949"
"2272","0.051847596835301324","0.023317201935767768","0.06768591698331966","0.06915754702198952","0.06185011576900418","0.08271007479102525","0.07684192272783646","0.0714026952470397","0.08271007479102513"
"2273","0.05182479666079151","0.02330694810905899","0.0676561518483226","0.06912713473218214","0.06182291694940479","0.08267370272647336","0.07680813120508895","0.0713712956449082","0.08267370272647323"
"2274","0.05180201653039116","0.02329670329670336","0.06762641288047719","0.06909674917845371","0.0617957420408556","0.08263736263736282","0.07677436938917463","0.07133992364682253","0.0826373626373627"
"2275","0.0517792564176801","0.02328646748681904","0.06759670004529245","0.06906639032556336","0.0617685910118394","0.08260105448154675","0.07674063724093684","0.07130857921639773","0.08260105448154663"
"2276","0.05175651629628455","0.023276240667545075","0.06756701330833799","0.06903605813833211","0.06174146383089437","0.08256477821695231","0.07685332617202706","0.0712772623173128","0.08300395256917002"
"2277","0.051733796139877046","0.023266022827041325","0.0675373526352439","0.06900575258164275","0.06171436046661391","0.08252853380158051","0.07681958897879966","0.07124597291331046","0.08296751536435476"
"2278","0.051711095922176355","0.023255813953488434","0.06750771799170056","0.06897547362043975","0.06168728088764655","0.08249232119350611","0.07678588139258694","0.07121471096819712","0.08293111013602464"
"2279","0.051688415616947335","0.02324561403508778","0.06747810934345859","0.06894522121972904","0.06166022506269583","0.08245614035087738","0.0767522033744323","0.07118347644584265","0.08289473684210533"
"2280","0.05181188993422764","0.023673827268741843","0.06744852665632863","0.06891499534457791","0.06163319296052016","0.08241999123191601","0.07671855488544745","0.07115226931018029","0.0828583954405963"
"2281","0.051789185337411586","0.023663453111305934","0.06741896989618124","0.06888479596011489","0.061606184549932726","0.08238387379491692","0.07668493588681229","0.0711210895252065","0.08282208588957062"
"2282","0.05191250734704624","0.023653088042049998","0.06782745917787367","0.06885462303152966","0.06157919979980135","0.0823477879982481","0.0766513463397747","0.07108993705498083","0.08278580814717483"
"2283","0.0518897785785055","0.02364273204903684","0.06779776239189386","0.06882447652407278","0.061552238679048375","0.08231173380035045","0.0767637289960766","0.07149664023490422","0.08274956217162878"
"2284","0.05186706970385408","0.023632385120350173","0.06776809159872454","0.06879435640305569","0.061525301156650544","0.0822757111597376","0.07673013436631902","0.07146535067681455","0.08271334792122544"
"2285","0.051990195803429534","0.024059492563429635","0.06773844676425442","0.06876426263385048","0.06149838720163889","0.0822397200349958","0.07669656912818852","0.07143408849366634","0.08267716535433076"
"2286","0.05196746288003493","0.024048972452995254","0.06770882785443183","0.0687341951818899","0.0614714967830986","0.08220376038478373","0.07666303324313029","0.07140285364955018","0.08264101442938351"
"2287","0.051944749828076876","0.024038461538461602","0.06767923483526468","0.06884984165835469","0.061444629870168924","0.08216783216783234","0.07662952667265689","0.07137164610861943","0.08260489510489515"
"2288","0.05192205662151154","0.024027959807776385","0.06764966767282027","0.06896538708940537","0.06185465842854806","0.08213193534294469","0.07674167337718318","0.07134046583509011","0.08300567933595461"
"2289","0.05189938323434057","0.02401746724890836","0.06762012633322514","0.06893527119984667","0.061827647660675326","0.0820960698689958","0.0767081617294202","0.07130931279324072","0.08296943231441052"
"2290","0.05187672964061104","0.024006983849847292","0.06759061078266503","0.0689051816008943","0.06180066047269598","0.08206023570493251","0.07667467933669676","0.07127818694741216","0.08293321693583593"
"2291","0.0518540958144153","0.023996509598603902","0.06756112098738463","0.0688751182581365","0.06177369683374629","0.08202443280977328","0.07664122616072089","0.07124708826200753","0.0828970331588133"
"2292","0.05183148172989094","0.02398604448320983","0.06753165691368757","0.06884508113722147","0.061746756713016354","0.0819886611426081","0.07660780216326746","0.07121601670149204","0.08286088094199742"
"2293","0.05180888736122053","0.023975588491717586","0.06750221852793617","0.0688150702038574","0.06171984007975","0.08195292066259824","0.07657440730617798","0.07118497223039287","0.08282476024411513"
"2294","0.051931555965129945","0.02440087145969505","0.06747280579655145","0.06878508542381213","0.061692946903244665","0.0819172113289762","0.07654104155136048","0.07115395481329902","0.08278867102396519"
"2295","0.05190893769162597","0.024390243902439084","0.06744341868601288","0.06875512676291327","0.061666077152851266","0.08188153310104546","0.07650770486078932","0.07112296441486117","0.08275261324041816"
"2296","0.05188633911187341","0.024379625598606937","0.06741405716285832","0.06872519418704783","0.0616392307979741","0.0818458859381804","0.07647439719650513","0.07109200099979157","0.08271658685241624"
"2297","0.051863760200162416","0.02436901653611842","0.06738472119368388","0.06869528766216226","0.061612407808070715","0.0818102697998261","0.07644111852061457","0.0710610645328639","0.08268059181897307"
"2298","0.05184120093082784","0.024358416702914366","0.06735541074514378","0.06881039772987481","0.06158560815265181","0.08220965637233596","0.07640786879529025","0.07103015497891312","0.0826446280991736"
"2299","0.051818661278249224","0.024347826086956577","0.06732612578395024","0.06878048016564443","0.06155883180128109","0.08217391304347842","0.07637464798277055","0.07099927230283533","0.08260869565217396"
"2300","0.05194100576849481","0.02477183833116042","0.06729686627687334","0.06875058860538123","0.06153207872357519","0.08213820078226873","0.07634145604535954","0.07096841646958768","0.08257279443720127"
"2301","0.0519184423428786","0.024761077324066082","0.0672676321907409","0.06872072301519645","0.061505348889203525","0.0821025195482191","0.07630829294542671","0.07093758744418821","0.08253692441355348"
"2302","0.05204063725863651","0.024750325662179818","0.06767263973212573","0.06869088336126018","0.0614786422678882","0.082066869300912","0.07627515864540699","0.0709067851917157","0.08250108554059926"
